sensor_id,x,y,z
1705,371.56,-92.18,77.07
1706,371.56,-92.18,59.04
1707,371.56,-92.18,43.02
1708,371.56,-92.18,25.0
1709,371.56,-92.18,8.98
1710,371.56,-92.18,-9.04
1711,371.56,-92.18,-25.06
1712,371.56,-92.18,-43.08
1713,371.56,-92.18,-59.1
1714,371.56,-92.18,-77.12
1715,371.56,-92.18,-93.14
1716,371.56,-92.18,-111.16
1717,371.56,-92.18,-127.18
1718,371.56,-92.18,-145.21
1719,371.56,-92.18,-161.22
1720,371.56,-92.18,-179.25
1721,371.56,-92.18,-195.27
1722,371.56,-92.18,-213.29
1723,371.56,-92.18,-229.31
1724,371.56,-92.18,-247.33
1725,371.56,-92.18,-263.35
1726,371.56,-92.18,-281.37
1727,371.56,-92.18,-297.39
1728,371.56,-92.18,-315.41
1729,371.56,-92.18,-331.43
1730,371.56,-92.18,-349.45
1731,371.56,-92.18,-365.47
1732,371.56,-92.18,-383.5
1733,371.56,-92.18,-399.52
1734,371.56,-92.18,-417.54
1735,371.56,-92.18,-433.56
1736,371.56,-92.18,-451.58
1737,371.56,-92.18,-467.6
1738,371.56,-92.18,-485.62
1739,371.56,-92.18,-501.64
1740,500.43,-58.45,501.85
1741,500.43,-58.45,484.83
1742,500.43,-58.45,467.81
1743,500.43,-58.45,450.79
1744,500.43,-58.45,433.77
1745,500.43,-58.45,416.75
1746,500.43,-58.45,399.73
1747,500.43,-58.45,382.71
1748,500.43,-58.45,365.69
1749,500.43,-58.45,348.67
1750,500.43,-58.45,331.65
1751,500.43,-58.45,314.63
1752,500.43,-58.45,297.61
1753,500.43,-58.45,280.58
1754,500.43,-58.45,263.56
1755,500.43,-58.45,246.54
1756,500.43,-58.45,229.52
1757,500.43,-58.45,212.5
1758,500.43,-58.45,195.48
1759,500.43,-58.45,178.46
1760,500.43,-58.45,161.44
1761,500.43,-58.45,144.42
1762,500.43,-58.45,127.4
1763,500.43,-58.45,110.38
1764,500.43,-58.45,93.36
1765,500.43,-58.45,76.34
1766,500.43,-58.45,59.32
1767,500.43,-58.45,42.29
1768,500.43,-58.45,25.27
1769,500.43,-58.45,8.25
1770,500.43,-58.45,-8.77
1771,500.43,-58.45,-25.79
1772,500.43,-58.45,-42.81
1773,500.43,-58.45,-59.83
1774,500.43,-58.45,-76.85
1775,500.43,-58.45,-93.87
1776,500.43,-58.45,-110.89
1777,500.43,-58.45,-127.91
1778,500.43,-58.45,-144.93
1779,500.43,-58.45,-161.95
1780,500.43,-58.45,-178.98
1781,500.43,-58.45,-196.0
1782,500.43,-58.45,-213.02
1783,500.43,-58.45,-230.04
1784,500.43,-58.45,-247.06
1785,500.43,-58.45,-264.08
1786,500.43,-58.45,-281.1
1787,500.43,-58.45,-298.12
1788,500.43,-58.45,-315.14
1789,500.43,-58.45,-332.16
1790,500.43,-58.45,-349.18
1791,500.43,-58.45,-366.2
1792,500.43,-58.45,-383.22
1793,500.43,-58.45,-400.25
1794,500.43,-58.45,-417.27
1795,500.43,-58.45,-434.29
1796,500.43,-58.45,-451.31
1797,500.43,-58.45,-468.33
1798,500.43,-58.45,-485.35
1799,500.43,-58.45,-502.37
1800,-570.9,-125.14,499.6
1801,-570.9,-125.14,482.58
1802,-570.9,-125.14,465.56
1803,-570.9,-125.14,448.54
1804,-570.9,-125.14,431.52
1805,-570.9,-125.14,414.5
1806,-570.9,-125.14,397.48
1807,-570.9,-125.14,380.46
1808,-570.9,-125.14,363.44
1809,-570.9,-125.14,346.42
1810,-570.9,-125.14,329.4
1811,-570.9,-125.14,312.38
1812,-570.9,-125.14,295.36
1813,-570.9,-125.14,278.33
1814,-570.9,-125.14,261.31
1815,-570.9,-125.14,244.29
1816,-570.9,-125.14,227.27
1817,-570.9,-125.14,210.25
1818,-570.9,-125.14,193.23
1819,-570.9,-125.14,176.21
1820,-570.9,-125.14,159.19
1821,-570.9,-125.14,142.17
1822,-570.9,-125.14,125.15
1823,-570.9,-125.14,108.13
1824,-570.9,-125.14,91.11
1825,-570.9,-125.14,74.09
1826,-570.9,-125.14,57.07
1827,-570.9,-125.14,40.04
1828,-570.9,-125.14,23.02
1829,-570.9,-125.14,6.0
1830,-570.9,-125.14,-11.02
1831,-570.9,-125.14,-28.04
1832,-570.9,-125.14,-45.06
1833,-570.9,-125.14,-62.08
1834,-570.9,-125.14,-79.1
1835,-570.9,-125.14,-96.12
1836,-570.9,-125.14,-113.14
1837,-570.9,-125.14,-130.16
1838,-570.9,-125.14,-147.18
1839,-570.9,-125.14,-164.2
1840,-570.9,-125.14,-181.23
1841,-570.9,-125.14,-198.25
1842,-570.9,-125.14,-215.27
1843,-570.9,-125.14,-232.29
1844,-570.9,-125.14,-249.31
1845,-570.9,-125.14,-266.33
1846,-570.9,-125.14,-283.35
1847,-570.9,-125.14,-300.37
1848,-570.9,-125.14,-317.39
1849,-570.9,-125.14,-334.41
1850,-570.9,-125.14,-351.43
1851,-570.9,-125.14,-368.45
1852,-570.9,-125.14,-385.47
1853,-570.9,-125.14,-402.5
1854,-570.9,-125.14,-419.52
1855,-570.9,-125.14,-436.54
1856,-570.9,-125.14,-453.56
1857,-570.9,-125.14,-470.58
1858,-570.9,-125.14,-487.6
1859,-570.9,-125.14,-504.62
1860,-447.74,-113.13,500.67
1861,-447.74,-113.13,483.65
1862,-447.74,-113.13,466.63
1863,-447.74,-113.13,449.61
1864,-447.74,-113.13,432.59
1865,-447.74,-113.13,415.57
1866,-447.74,-113.13,398.55
1867,-447.74,-113.13,381.53
1868,-447.74,-113.13,364.51
1869,-447.74,-113.13,347.49
1870,-447.74,-113.13,330.47
1871,-447.74,-113.13,313.45
1872,-447.74,-113.13,296.43
1873,-447.74,-113.13,279.4
1874,-447.74,-113.13,262.38
1875,-447.74,-113.13,245.36
1876,-447.74,-113.13,228.34
1877,-447.74,-113.13,211.32
1878,-447.74,-113.13,194.3
1879,-447.74,-113.13,177.28
1880,-447.74,-113.13,160.26
1881,-447.74,-113.13,143.24
1882,-447.74,-113.13,126.22
1883,-447.74,-113.13,109.2
1884,-447.74,-113.13,92.18
1885,-447.74,-113.13,75.16
1886,-447.74,-113.13,58.14
1887,-447.74,-113.13,41.11
1888,-447.74,-113.13,24.09
1889,-447.74,-113.13,7.07
1890,-447.74,-113.13,-9.95
1891,-447.74,-113.13,-26.97
1892,-447.74,-113.13,-43.99
1893,-447.74,-113.13,-61.01
1894,-447.74,-113.13,-78.03
1895,-447.74,-113.13,-95.05
1896,-447.74,-113.13,-112.07
1897,-447.74,-113.13,-129.09
1898,-447.74,-113.13,-146.11
1899,-447.74,-113.13,-163.13
1900,-447.74,-113.13,-180.16
1901,-447.74,-113.13,-197.18
1902,-447.74,-113.13,-214.2
1903,-447.74,-113.13,-231.22
1904,-447.74,-113.13,-248.24
1905,-447.74,-113.13,-265.26
1906,-447.74,-113.13,-282.28
1907,-447.74,-113.13,-299.3
1908,-447.74,-113.13,-316.32
1909,-447.74,-113.13,-333.34
1910,-447.74,-113.13,-350.36
1911,-447.74,-113.13,-367.38
1912,-447.74,-113.13,-384.4
1913,-447.74,-113.13,-401.43
1914,-447.74,-113.13,-418.45
1915,-447.74,-113.13,-435.47
1916,-447.74,-113.13,-452.49
1917,-447.74,-113.13,-469.51
1918,-447.74,-113.13,-486.53
1919,-447.74,-113.13,-503.55
1920,-324.39,-93.43,500.13
1921,-324.39,-93.43,483.11
1922,-324.39,-93.43,466.09
1923,-324.39,-93.43,449.07
1924,-324.39,-93.43,432.05
1925,-324.39,-93.43,415.03
1926,-324.39,-93.43,398.01
1927,-324.39,-93.43,380.99
1928,-324.39,-93.43,363.97
1929,-324.39,-93.43,346.95
1930,-324.39,-93.43,329.93
1931,-324.39,-93.43,312.91
1932,-324.39,-93.43,295.89
1933,-324.39,-93.43,278.86
1934,-324.39,-93.43,261.84
1935,-324.39,-93.43,244.82
1936,-324.39,-93.43,227.8
1937,-324.39,-93.43,210.78
1938,-324.39,-93.43,193.76
1939,-324.39,-93.43,176.74
1940,-324.39,-93.43,159.72
1941,-324.39,-93.43,142.7
1942,-324.39,-93.43,125.68
1943,-324.39,-93.43,108.66
1944,-324.39,-93.43,91.64
1945,-324.39,-93.43,74.62
1946,-324.39,-93.43,57.6
1947,-324.39,-93.43,40.57
1948,-324.39,-93.43,23.55
1949,-324.39,-93.43,6.53
1950,-324.39,-93.43,-10.49
1951,-324.39,-93.43,-27.51
1952,-324.39,-93.43,-44.53
1953,-324.39,-93.43,-61.55
1954,-324.39,-93.43,-78.57
1955,-324.39,-93.43,-95.59
1956,-324.39,-93.43,-112.61
1957,-324.39,-93.43,-129.63
1958,-324.39,-93.43,-146.65
1959,-324.39,-93.43,-163.67
1960,-324.39,-93.43,-180.7
1961,-324.39,-93.43,-197.72
1962,-324.39,-93.43,-214.74
1963,-324.39,-93.43,-231.76
1964,-324.39,-93.43,-248.78
1965,-324.39,-93.43,-265.8
1966,-324.39,-93.43,-282.82
1967,-324.39,-93.43,-299.84
1968,-324.39,-93.43,-316.86
1969,-324.39,-93.43,-333.88
1970,-324.39,-93.43,-350.9
1971,-324.39,-93.43,-367.92
1972,-324.39,-93.43,-384.94
1973,-324.39,-93.43,-401.97
1974,-324.39,-93.43,-418.99
1975,-324.39,-93.43,-436.01
1976,-324.39,-93.43,-453.03
1977,-324.39,-93.43,-470.05
1978,-324.39,-93.43,-487.07
1979,-324.39,-93.43,-504.09
1980,-200.55,-74.03,523.42
1981,-200.55,-74.03,506.4
1982,-200.55,-74.03,489.38
1983,-200.55,-74.03,472.36
1984,-200.55,-74.03,455.34
1985,-200.55,-74.03,438.32
1986,-200.55,-74.03,421.3
1987,-200.55,-74.03,404.28
1988,-200.55,-74.03,387.26
1989,-200.55,-74.03,370.24
1990,-200.55,-74.03,353.22
1991,-200.55,-74.03,336.2
1992,-200.55,-74.03,319.18
1993,-200.55,-74.03,302.15
1994,-200.55,-74.03,285.13
1995,-200.55,-74.03,268.11
1996,-200.55,-74.03,251.09
1997,-200.55,-74.03,234.07
1998,-200.55,-74.03,217.05
1999,-200.55,-74.03,200.03
2000,-200.55,-74.03,183.01
2001,-200.55,-74.03,165.99
2002,-200.55,-74.03,148.97
2003,-200.55,-74.03,131.95
2004,-200.55,-74.03,114.93
2005,-200.55,-74.03,97.91
2006,-200.55,-74.03,80.89
2007,-200.55,-74.03,63.86
2008,-200.55,-74.03,46.84
2009,-200.55,-74.03,29.82
2010,-200.55,-74.03,12.8
2011,-200.55,-74.03,-4.22
2012,-200.55,-74.03,-21.24
2013,-200.55,-74.03,-38.26
2014,-200.55,-74.03,-55.28
2015,-200.55,-74.03,-72.3
2016,-200.55,-74.03,-89.32
2017,-200.55,-74.03,-106.34
2018,-200.55,-74.03,-123.36
2019,-200.55,-74.03,-140.38
2020,-200.55,-74.03,-157.41
2021,-200.55,-74.03,-174.43
2022,-200.55,-74.03,-191.45
2023,-200.55,-74.03,-208.47
2024,-200.55,-74.03,-225.49
2025,-200.55,-74.03,-242.51
2026,-200.55,-74.03,-259.53
2027,-200.55,-74.03,-276.55
2028,-200.55,-74.03,-293.57
2029,-200.55,-74.03,-310.59
2030,-200.55,-74.03,-327.61
2031,-200.55,-74.03,-344.63
2032,-200.55,-74.03,-361.65
2033,-200.55,-74.03,-378.68
2034,-200.55,-74.03,-395.7
2035,-200.55,-74.03,-412.72
2036,-200.55,-74.03,-429.74
2037,-200.55,-74.03,-446.76
2038,-200.55,-74.03,-463.78
2039,-200.55,-74.03,-480.8
2040,-77.8,-54.33,502.7
2041,-77.8,-54.33,485.68
2042,-77.8,-54.33,468.66
2043,-77.8,-54.33,451.64
2044,-77.8,-54.33,434.62
2045,-77.8,-54.33,417.6
2046,-77.8,-54.33,400.58
2047,-77.8,-54.33,383.56
2048,-77.8,-54.33,366.54
2049,-77.8,-54.33,349.52
2050,-77.8,-54.33,332.5
2051,-77.8,-54.33,315.48
2052,-77.8,-54.33,298.46
2053,-77.8,-54.33,281.43
2054,-77.8,-54.33,264.41
2055,-77.8,-54.33,247.39
2056,-77.8,-54.33,230.37
2057,-77.8,-54.33,213.35
2058,-77.8,-54.33,196.33
2059,-77.8,-54.33,179.31
2060,-77.8,-54.33,162.29
2061,-77.8,-54.33,145.27
2062,-77.8,-54.33,128.25
2063,-77.8,-54.33,111.23
2064,-77.8,-54.33,94.21
2065,-77.8,-54.33,77.19
2066,-77.8,-54.33,60.17
2067,-77.8,-54.33,43.14
2068,-77.8,-54.33,26.12
2069,-77.8,-54.33,9.1
2070,-77.8,-54.33,-7.92
2071,-77.8,-54.33,-24.94
2072,-77.8,-54.33,-41.96
2073,-77.8,-54.33,-58.98
2074,-77.8,-54.33,-76.0
2075,-77.8,-54.33,-93.02
2076,-77.8,-54.33,-110.04
2077,-77.8,-54.33,-127.06
2078,-77.8,-54.33,-144.08
2079,-77.8,-54.33,-161.1
2080,-77.8,-54.33,-178.13
2081,-77.8,-54.33,-195.15
2082,-77.8,-54.33,-212.17
2083,-77.8,-54.33,-229.19
2084,-77.8,-54.33,-246.21
2085,-77.8,-54.33,-263.23
2086,-77.8,-54.33,-280.25
2087,-77.8,-54.33,-297.27
2088,-77.8,-54.33,-314.29
2089,-77.8,-54.33,-331.31
2090,-77.8,-54.33,-348.33
2091,-77.8,-54.33,-365.35
2092,-77.8,-54.33,-382.37
2093,-77.8,-54.33,-399.4
2094,-77.8,-54.33,-416.42
2095,-77.8,-54.33,-433.44
2096,-77.8,-54.33,-450.46
2097,-77.8,-54.33,-467.48
2098,-77.8,-54.33,-484.5
2099,-77.8,-54.33,-501.52
2100,46.29,-34.88,500.97
2101,46.29,-34.88,483.95
2102,46.29,-34.88,466.93
2103,46.29,-34.88,449.91
2104,46.29,-34.88,432.89
2105,46.29,-34.88,415.87
2106,46.29,-34.88,398.85
2107,46.29,-34.88,381.83
2108,46.29,-34.88,364.81
2109,46.29,-34.88,347.79
2110,46.29,-34.88,330.77
2111,46.29,-34.88,313.75
2112,46.29,-34.88,296.73
2113,46.29,-34.88,279.7
2114,46.29,-34.88,262.68
2115,46.29,-34.88,245.66
2116,46.29,-34.88,228.64
2117,46.29,-34.88,211.62
2118,46.29,-34.88,194.6
2119,46.29,-34.88,177.58
2120,46.29,-34.88,160.56
2121,46.29,-34.88,143.54
2122,46.29,-34.88,126.52
2123,46.29,-34.88,109.5
2124,46.29,-34.88,92.48
2125,46.29,-34.88,75.46
2126,46.29,-34.88,58.44
2127,46.29,-34.88,41.41
2128,46.29,-34.88,24.39
2129,46.29,-34.88,7.37
2130,46.29,-34.88,-9.65
2131,46.29,-34.88,-26.67
2132,46.29,-34.88,-43.69
2133,46.29,-34.88,-60.71
2134,46.29,-34.88,-77.73
2135,46.29,-34.88,-94.75
2136,46.29,-34.88,-111.77
2137,46.29,-34.88,-128.79
2138,46.29,-34.88,-145.81
2139,46.29,-34.88,-162.83
2140,46.29,-34.88,-179.86
2141,46.29,-34.88,-196.88
2142,46.29,-34.88,-213.9
2143,46.29,-34.88,-230.92
2144,46.29,-34.88,-247.94
2145,46.29,-34.88,-264.96
2146,46.29,-34.88,-281.98
2147,46.29,-34.88,-299.0
2148,46.29,-34.88,-316.02
2149,46.29,-34.88,-333.04
2150,46.29,-34.88,-350.06
2151,46.29,-34.88,-367.08
2152,46.29,-34.88,-384.1
2153,46.29,-34.88,-401.13
2154,46.29,-34.88,-418.15
2155,46.29,-34.88,-435.17
2156,46.29,-34.88,-452.19
2157,46.29,-34.88,-469.21
2158,46.29,-34.88,-486.23
2159,46.29,-34.88,-503.25
2160,194.34,-30.92,504.09
2161,194.34,-30.92,487.07
2162,194.34,-30.92,470.05
2163,194.34,-30.92,453.03
2164,194.34,-30.92,436.01
2165,194.34,-30.92,418.99
2166,194.34,-30.92,401.97
2167,194.34,-30.92,384.95
2168,194.34,-30.92,367.93
2169,194.34,-30.92,350.91
2170,194.34,-30.92,333.89
2171,194.34,-30.92,316.87
2172,194.34,-30.92,299.85
2173,194.34,-30.92,282.82
2174,194.34,-30.92,265.8
2175,194.34,-30.92,248.78
2176,194.34,-30.92,231.76
2177,194.34,-30.92,214.74
2178,194.34,-30.92,197.72
2179,194.34,-30.92,180.7
2180,194.34,-30.92,163.68
2181,194.34,-30.92,146.66
2182,194.34,-30.92,129.64
2183,194.34,-30.92,112.62
2184,194.34,-30.92,95.6
2185,194.34,-30.92,78.58
2186,194.34,-30.92,61.56
2187,194.34,-30.92,44.53
2188,194.34,-30.92,27.51
2189,194.34,-30.92,10.49
2190,194.34,-30.92,-6.53
2191,194.34,-30.92,-23.55
2192,194.34,-30.92,-40.57
2193,194.34,-30.92,-57.59
2194,194.34,-30.92,-74.61
2195,194.34,-30.92,-91.63
2196,194.34,-30.92,-108.65
2197,194.34,-30.92,-125.67
2198,194.34,-30.92,-142.69
2199,194.34,-30.92,-159.71
2200,194.34,-30.92,-176.74
2201,194.34,-30.92,-193.76
2202,194.34,-30.92,-210.78
2203,194.34,-30.92,-227.8
2204,194.34,-30.92,-244.82
2205,194.34,-30.92,-261.84
2206,194.34,-30.92,-278.86
2207,194.34,-30.92,-295.88
2208,194.34,-30.92,-312.9
2209,194.34,-30.92,-329.92
2210,194.34,-30.92,-346.94
2211,194.34,-30.92,-363.96
2212,194.34,-30.92,-380.98
2213,194.34,-30.92,-398.01
2214,194.34,-30.92,-415.03
2215,194.34,-30.92,-432.05
2216,194.34,-30.92,-449.07
2217,194.34,-30.92,-466.09
2218,194.34,-30.92,-483.11
2219,194.34,-30.92,-500.13
2220,292.9,5.2,491.4
2221,292.9,5.2,474.38
2222,292.9,5.2,457.36
2223,292.9,5.2,440.34
2224,292.9,5.2,423.32
2225,292.9,5.2,406.3
2226,292.9,5.2,389.28
2227,292.9,5.2,372.26
2228,292.9,5.2,355.24
2229,292.9,5.2,338.22
2230,292.9,5.2,321.2
2231,292.9,5.2,304.18
2232,292.9,5.2,287.16
2233,292.9,5.2,270.13
2234,292.9,5.2,253.11
2235,292.9,5.2,236.09
2236,292.9,5.2,219.07
2237,292.9,5.2,202.05
2238,292.9,5.2,185.03
2239,292.9,5.2,168.01
2240,292.9,5.2,150.99
2241,292.9,5.2,133.97
2242,292.9,5.2,116.95
2243,292.9,5.2,99.93
2244,292.9,5.2,82.91
2245,292.9,5.2,65.89
2246,292.9,5.2,48.87
2247,292.9,5.2,31.84
2248,292.9,5.2,14.82
2249,292.9,5.2,-2.2
2250,292.9,5.2,-19.22
2251,292.9,5.2,-36.24
2252,292.9,5.2,-53.26
2253,292.9,5.2,-70.28
2254,292.9,5.2,-87.3
2255,292.9,5.2,-104.32
2256,292.9,5.2,-121.34
2257,292.9,5.2,-138.36
2258,292.9,5.2,-155.38
2259,292.9,5.2,-172.4
2260,292.9,5.2,-189.43
2261,292.9,5.2,-206.45
2262,292.9,5.2,-223.47
2263,292.9,5.2,-240.49
2264,292.9,5.2,-257.51
2265,292.9,5.2,-274.53
2266,292.9,5.2,-291.55
2267,292.9,5.2,-308.57
2268,292.9,5.2,-325.59
2269,292.9,5.2,-342.61
2270,292.9,5.2,-359.63
2271,292.9,5.2,-376.65
2272,292.9,5.2,-393.67
2273,292.9,5.2,-410.7
2274,292.9,5.2,-427.72
2275,292.9,5.2,-444.74
2276,292.9,5.2,-461.76
2277,292.9,5.2,-478.78
2278,292.9,5.2,-495.8
2279,292.9,5.2,-512.82
2280,411.81,13.0,501.73
2281,411.81,13.0,484.71
2282,411.81,13.0,467.69
2283,411.81,13.0,450.67
2284,411.81,13.0,433.65
2285,411.81,13.0,416.63
2286,411.81,13.0,399.61
2287,411.81,13.0,382.59
2288,411.81,13.0,365.57
2289,411.81,13.0,348.55
2290,411.81,13.0,331.53
2291,411.81,13.0,314.51
2292,411.81,13.0,297.49
2293,411.81,13.0,280.46
2294,411.81,13.0,263.44
2295,411.81,13.0,246.42
2296,411.81,13.0,229.4
2297,411.81,13.0,212.38
2298,411.81,13.0,195.36
2299,411.81,13.0,178.34
2300,411.81,13.0,161.32
2301,411.81,13.0,144.3
2302,411.81,13.0,127.28
2303,411.81,13.0,110.26
2304,411.81,13.0,93.24
2305,411.81,13.0,76.22
2306,411.81,13.0,59.2
2307,411.81,13.0,42.17
2308,411.81,13.0,25.15
2309,411.81,13.0,8.13
2310,411.81,13.0,-8.89
2311,411.81,13.0,-25.91
2312,411.81,13.0,-42.93
2313,411.81,13.0,-59.95
2314,411.81,13.0,-76.97
2315,411.81,13.0,-93.99
2316,411.81,13.0,-111.01
2317,411.81,13.0,-128.03
2318,411.81,13.0,-145.05
2319,411.81,13.0,-162.07
2320,411.81,13.0,-179.1
2321,411.81,13.0,-196.12
2322,411.81,13.0,-213.14
2323,411.81,13.0,-230.16
2324,411.81,13.0,-247.18
2325,411.81,13.0,-264.2
2326,411.81,13.0,-281.22
2327,411.81,13.0,-298.24
2328,411.81,13.0,-315.26
2329,411.81,13.0,-332.28
2330,411.81,13.0,-349.3
2331,411.81,13.0,-366.32
2332,411.81,13.0,-383.34
2333,411.81,13.0,-400.37
2334,411.81,13.0,-417.39
2335,411.81,13.0,-434.41
2336,411.81,13.0,-451.43
2337,411.81,13.0,-468.45
2338,411.81,13.0,-485.47
2339,411.81,13.0,-502.49
2340,544.07,55.89,502.79
2341,544.07,55.89,485.76
2342,544.07,55.89,468.74
2343,544.07,55.89,451.72
2344,544.07,55.89,434.7
2345,544.07,55.89,417.68
2346,544.07,55.89,400.66
2347,544.07,55.89,383.64
2348,544.07,55.89,366.62
2349,544.07,55.89,349.6
2350,544.07,55.89,332.58
2351,544.07,55.89,315.56
2352,544.07,55.89,298.54
2353,544.07,55.89,281.52
2354,544.07,55.89,264.5
2355,544.07,55.89,247.47
2356,544.07,55.89,230.45
2357,544.07,55.89,213.43
2358,544.07,55.89,196.41
2359,544.07,55.89,179.39
2360,544.07,55.89,162.37
2361,544.07,55.89,145.35
2362,544.07,55.89,128.33
2363,544.07,55.89,111.31
2364,544.07,55.89,94.29
2365,544.07,55.89,77.27
2366,544.07,55.89,60.25
2367,544.07,55.89,43.23
2368,544.07,55.89,26.2
2369,544.07,55.89,9.18
2370,544.07,55.89,-7.84
2371,544.07,55.89,-24.86
2372,544.07,55.89,-41.88
2373,544.07,55.89,-58.9
2374,544.07,55.89,-75.92
2375,544.07,55.89,-92.94
2376,544.07,55.89,-109.96
2377,544.07,55.89,-126.98
2378,544.07,55.89,-144.0
2379,544.07,55.89,-161.02
2380,544.07,55.89,-178.04
2381,544.07,55.89,-195.07
2382,544.07,55.89,-212.09
2383,544.07,55.89,-229.11
2384,544.07,55.89,-246.13
2385,544.07,55.89,-263.15
2386,544.07,55.89,-280.17
2387,544.07,55.89,-297.19
2388,544.07,55.89,-314.21
2389,544.07,55.89,-331.23
2390,544.07,55.89,-348.25
2391,544.07,55.89,-365.27
2392,544.07,55.89,-382.29
2393,544.07,55.89,-399.31
2394,544.07,55.89,-416.34
2395,544.07,55.89,-433.36
2396,544.07,55.89,-450.38
2397,544.07,55.89,-467.4
2398,544.07,55.89,-484.42
2399,544.07,55.89,-502.14
2400,-526.63,-15.6,502.67
2401,-526.63,-15.6,485.64
2402,-526.63,-15.6,468.62
2403,-526.63,-15.6,451.6
2404,-526.63,-15.6,434.58
2405,-526.63,-15.6,417.56
2406,-526.63,-15.6,400.54
2407,-526.63,-15.6,383.52
2408,-526.63,-15.6,366.5
2409,-526.63,-15.6,349.48
2410,-526.63,-15.6,332.46
2411,-526.63,-15.6,315.44
2412,-526.63,-15.6,298.42
2413,-526.63,-15.6,281.4
2414,-526.63,-15.6,264.37
2415,-526.63,-15.6,247.35
2416,-526.63,-15.6,230.33
2417,-526.63,-15.6,213.31
2418,-526.63,-15.6,196.29
2419,-526.63,-15.6,179.27
2420,-526.63,-15.6,162.25
2421,-526.63,-15.6,145.23
2422,-526.63,-15.6,128.21
2423,-526.63,-15.6,111.19
2424,-526.63,-15.6,94.17
2425,-526.63,-15.6,77.15
2426,-526.63,-15.6,60.13
2427,-526.63,-15.6,43.1
2428,-526.63,-15.6,26.08
2429,-526.63,-15.6,9.06
2430,-526.63,-15.6,-7.96
2431,-526.63,-15.6,-24.98
2432,-526.63,-15.6,-42.0
2433,-526.63,-15.6,-59.02
2434,-526.63,-15.6,-76.04
2435,-526.63,-15.6,-93.06
2436,-526.63,-15.6,-110.08
2437,-526.63,-15.6,-127.1
2438,-526.63,-15.6,-144.12
2439,-526.63,-15.6,-161.14
2440,-526.63,-15.6,-178.17
2441,-526.63,-15.6,-195.19
2442,-526.63,-15.6,-212.21
2443,-526.63,-15.6,-229.23
2444,-526.63,-15.6,-246.25
2445,-526.63,-15.6,-263.27
2446,-526.63,-15.6,-280.29
2447,-526.63,-15.6,-297.31
2448,-526.63,-15.6,-314.33
2449,-526.63,-15.6,-331.35
2450,-526.63,-15.6,-348.37
2451,-526.63,-15.6,-365.39
2452,-526.63,-15.6,-382.41
2453,-526.63,-15.6,-399.43
2454,-526.63,-15.6,-416.46
2455,-526.63,-15.6,-433.48
2456,-526.63,-15.6,-450.5
2457,-526.63,-15.6,-467.52
2458,-526.63,-15.6,-484.54
2459,-526.63,-15.6,-502.01
2460,-403.14,3.49,501.8
2461,-403.14,3.49,484.78
2462,-403.14,3.49,467.76
2463,-403.14,3.49,450.74
2464,-403.14,3.49,433.72
2465,-403.14,3.49,416.7
2466,-403.14,3.49,399.68
2467,-403.14,3.49,382.66
2468,-403.14,3.49,365.64
2469,-403.14,3.49,348.62
2470,-403.14,3.49,331.6
2471,-403.14,3.49,314.58
2472,-403.14,3.49,297.56
2473,-403.14,3.49,280.53
2474,-403.14,3.49,263.51
2475,-403.14,3.49,246.49
2476,-403.14,3.49,229.47
2477,-403.14,3.49,212.45
2478,-403.14,3.49,195.43
2479,-403.14,3.49,178.41
2480,-403.14,3.49,161.39
2481,-403.14,3.49,144.37
2482,-403.14,3.49,127.35
2483,-403.14,3.49,110.33
2484,-403.14,3.49,93.31
2485,-403.14,3.49,76.29
2486,-403.14,3.49,59.27
2487,-403.14,3.49,42.24
2488,-403.14,3.49,25.22
2489,-403.14,3.49,8.2
2490,-403.14,3.49,-8.82
2491,-403.14,3.49,-25.84
2492,-403.14,3.49,-42.86
2493,-403.14,3.49,-59.88
2494,-403.14,3.49,-76.9
2495,-403.14,3.49,-93.92
2496,-403.14,3.49,-110.94
2497,-403.14,3.49,-127.96
2498,-403.14,3.49,-144.98
2499,-403.14,3.49,-162.0
2500,-403.14,3.49,-179.03
2501,-403.14,3.49,-196.05
2502,-403.14,3.49,-213.07
2503,-403.14,3.49,-230.09
2504,-403.14,3.49,-247.11
2505,-403.14,3.49,-264.13
2506,-403.14,3.49,-281.15
2507,-403.14,3.49,-298.17
2508,-403.14,3.49,-315.19
2509,-403.14,3.49,-332.21
2510,-403.14,3.49,-349.23
2511,-403.14,3.49,-366.25
2512,-403.14,3.49,-383.27
2513,-403.14,3.49,-400.3
2514,-403.14,3.49,-417.32
2515,-403.14,3.49,-434.34
2516,-403.14,3.49,-451.36
2517,-403.14,3.49,-468.38
2518,-403.14,3.49,-485.4
2519,-403.14,3.49,-502.42
2520,-279.53,23.17,502.61
2521,-279.53,23.17,485.59
2522,-279.53,23.17,468.57
2523,-279.53,23.17,451.54
2524,-279.53,23.17,434.52
2525,-279.53,23.17,417.5
2526,-279.53,23.17,400.48
2527,-279.53,23.17,383.46
2528,-279.53,23.17,366.44
2529,-279.53,23.17,349.42
2530,-279.53,23.17,332.4
2531,-279.53,23.17,315.38
2532,-279.53,23.17,298.36
2533,-279.53,23.17,281.34
2534,-279.53,23.17,264.32
2535,-279.53,23.17,247.3
2536,-279.53,23.17,230.27
2537,-279.53,23.17,213.25
2538,-279.53,23.17,196.23
2539,-279.53,23.17,179.21
2540,-279.53,23.17,162.19
